@relation 'Caracteristicas-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,1-weka.filters.unsupervised.attribute.Remove-R3-10,12-13,16-17,22-weka.filters.unsupervised.instance.Resample-S1-Z70.0-no-replacement'

@attribute Rectangularity1 numeric
@attribute Rectangularity2 numeric
@attribute 'Amount of Skin' numeric
@attribute Perimeter numeric
@attribute Compactness1 numeric
@attribute Size1 numeric
@attribute Size2 numeric
@attribute Polygonfillrate numeric
@attribute Skinfillrate numeric
@attribute Clasificacion {Pornografico,NoPornografico}

@data
0.552299,0.612446,0.002386,107.698485,0.520576,0.989909,0.276204,21.401553,42.339518,Pornografico
0.31199,0.511718,0.651204,4767.853173,0.033793,19.899251,3.774089,44.799004,37.722982,Pornografico
0.418283,0.364667,62.737278,3068.351514,0.039481,9.628581,1.574544,48.215813,17.30306,NoPornografico
0.605687,0.513924,0.38264,4049.502884,0.067724,28.768229,4.17513,57.042208,44.323242,Pornografico
0.399671,0.635272,65.909899,1148.925974,0.236566,8.089193,2.385579,26.009871,12.818359,NoPornografico
0.309429,0.328026,0.176559,1435.033621,0.06198,3.306315,2.916016,41.763902,16.998698,Pornografico
0.569136,0.624301,0.016369,331.095454,0.184958,0.308919,0.114095,47.184102,47.886719,Pornografico
0.62753,0.672059,3.004348,6207.031888,0.062649,62.524414,0.68278,66.3401,63.895508,Pornografico
0.480493,0.626286,26.122181,395.338095,0.164505,0.666016,0.416016,5.793242,2.973307,NoPornografico
0.596123,0.657804,0.178955,853.536147,0.227162,4.286947,4.046387,45.90556,14.614909,Pornografico
0.680547,0.181133,0.858753,5188.456203,0.097236,67.806803,1.572591,64.499571,62.037435,Pornografico
0.80649,0.570237,25.238416,626.350288,0.409889,4.165527,2.71403,62.720478,16.896159,NoPornografico
0.410501,0.453069,0.600975,4089.669406,0.077696,33.662109,3.992676,56.885577,44.766276,Pornografico
0.383622,0.349835,1.406635,4048.688742,0.049032,20.819661,10.21582,59.356256,55.137695,Pornografico
0.580311,0.523348,0.98814,5599.683692,0.067155,54.547201,4.793945,64.587838,49.506836,Pornografico
0.458678,0.561949,66.099114,2140.846897,0.083074,9.862956,2.074382,41.617122,16.460938,NoPornografico
0.547271,0.724698,59.520017,1423.972655,0.172159,9.042806,7.553223,29.987979,18.596029,NoPornografico
0.724909,0.656913,52.226956,288.852814,0.390534,0.844076,0.569987,32.823417,1.68099,NoPornografico
0.544817,0.449175,81.73382,3963.897762,0.091124,37.08903,7.186361,53.792597,39.813802,NoPornografico
0.721156,0.685301,33.103195,832.048773,0.138024,2.47526,0.74821,19.050019,7.968099,NoPornografico
0.567047,0.538734,28.428005,348.107648,0.386908,1.214518,1.171061,57.409774,4.928385,NoPornografico
0.705777,0.824675,0.013792,64.970563,0.488225,0.053385,0.020671,7.690568,0.404622,Pornografico
0.409135,0.646341,99.372736,2907.062192,0.107829,23.605469,0.358887,61.818894,24.079427,NoPornografico
0.812299,0.631992,38.646493,370.894444,0.586422,2.089681,1.909342,16.929276,5.550781,NoPornografico
0.461497,0.306859,45.453022,1890.888527,0.112775,10.44515,6.101074,45.970399,23.313477,NoPornografico
0.365897,0.203925,1.63372,6326.477631,0.026633,27.613281,4.883626,39.797523,37.163737,Pornografico
0.656788,0.479265,1.308608,2703.543289,0.171942,32.555013,4.062663,62.916616,36.132487,Pornografico
0.619818,0.592336,1.985573,6585.225756,0.054975,61.756022,4.490723,64.849254,66.531576,Pornografico
0.675596,0.699205,55.740433,419.906638,0.228134,1.041992,0.423665,24.654988,1.95638,NoPornografico
0.379693,0.664327,1.986006,4103.132393,0.036123,15.753743,5.316732,43.889844,29.351563,Pornografico
